hash_inn,y
241497,12
1269,67
188757,12
204592,12
135005,12
75281,12
55252,12
132394,12
139593,12
177884,12
182261,12
147544,12
82716,12
102233,12
161444,12
134940,12
78497,12
173655,12
29583,12
122754,8
34405,12
169664,12
259577,12
82554,4
35978,12
36528,12
76043,12
179019,12
124117,12
72472,12
88917,4
178539,12
159986,12
229326,8
176271,26
205809,12
114716,34
224668,34
183783,12
113110,4
40824,12
174806,34
182796,12
220999,34
259660,34
255480,12
207242,14
58142,12
83459,12
152779,12
127033,11
252539,34
160849,14
175945,46
94508,12
220695,34
5127,12
158841,14
183113,34
215825,12
30727,12
78917,4
218190,4
108129,12
227228,34
163526,26
97352,62
129451,12
154906,12
164,12
180148,12
3378,12
4780,14
139820,4
92434,62
84025,62
33448,12
62130,14
222847,12
220203,34
223483,4
20624,12
227046,12
96908,12
211416,12
178529,12
33127,3
103506,34
59505,12
107468,12
133280,12
255980,12
76827,46
97984,9
11215,12
238704,11
226595,67
257485,6
114793,52
82159,34
237531,12
73128,12
8928,12
68421,14
94889,12
224203,52
2817,14
184671,12
76196,34
52815,12
116689,12
249276,11
5020,6
63479,3
119681,52
121792,12
187283,6
58808,12
48988,34
20878,4
251537,12
217213,6
74307,4
157798,34
104299,46
225169,14
27074,12
48832,12
21103,12
191782,12
102801,14
188292,12
4287,12
197638,12
92467,12
144971,22
31545,34
31301,12
133847,12
90905,6
148711,14
189688,11
174267,12
125537,12
157552,12
124400,12
222340,12
49336,12
161410,12
71437,12
173114,12
104582,12
55473,12
62759,12
201471,34
79651,12
62065,12
166911,12
224252,34
195671,7
259858,34
75774,14
77347,12
175565,14
137731,12
78848,23
100167,12
44495,14
144716,35
2980,12
176565,12
252264,8
226802,12
177508,34
176072,12
72019,12
53151,12
224061,12
253304,12
237935,12
126567,12
145752,12
101727,12
52769,12
31344,12
29263,12
120206,12
29258,4
89413,34
58661,34
41272,12
85959,12
190593,18
166757,34
214392,12
234317,34
242978,12
106079,12
108157,12
221257,12
197909,12
98540,12
61362,8
34073,12
21645,12
228084,12
112018,12
204673,12
202584,12
238016,34
54278,12
227720,12
85240,12
75745,8
100806,12
18042,8
228714,12
39373,12
149201,4
196232,12
55754,12
219199,12
78496,12
41057,12
184516,12
86742,12
163780,12
217811,12
101437,12
3551,12
190578,12
179798,14
78145,44
60200,14
41835,26
209535,12
119901,52
81308,25
102308,18
90518,14
235914,14
147850,12
93933,14
260172,14
210964,12
69462,14
1139,12
62531,34
190494,12
196922,12
215622,12
144019,12
245278,12
153314,4
137436,34
13210,6
29588,38
197472,12
210860,12
162547,12
115432,12
108310,12
246673,12
200353,8
4667,12
94666,12
104379,14
139478,12
221716,14
167639,12
20092,12
161427,12
74915,12
177592,12
226818,12
135966,12
216143,12
62989,14
202769,12
91214,14
23274,12
2930,67
258823,46
170269,14
217206,46
236783,12
124119,12
166111,12
108071,12
145922,4
211629,12
94740,12
118124,12
196287,12
33527,11
111582,11
169514,12
143386,8
98879,12
255396,12
1554,12
62019,12
167750,12
71662,12
102846,12
136242,12
44417,12
199239,12
222725,20
41094,12
151517,55
216535,12
64149,4
226247,12
234911,12
43037,12
96265,12
66563,12
145660,12
103607,8
193258,11
220501,12
113988,12
11111,12
154849,12
140051,12
103071,12
47162,12
121064,12
41786,12
197330,12
54997,12
219664,12
115376,12
15269,12
70590,12
251495,11
1213,12
14851,12
22697,12
240119,12
103172,9
221459,12
253199,12
4842,12
85402,12
147428,34
204491,12
102516,12
136822,4
2372,12
67473,12
229859,12
141405,12
78448,12
213795,12
240751,12
52961,12
203392,9
57450,12
253257,12
256353,12
102264,61
217866,12
96051,4
134124,3
75245,12
84977,12
161604,12
12794,12
176944,12
460,12
60920,58
16333,12
4429,12
79927,12
54974,12
85331,12
23696,12
161424,12
232451,12
52057,52
111771,12
54939,4
23030,12
95944,12
95762,12
71110,12
253773,12
221630,12
252624,12
126853,12
76006,12
100443,12
71761,12
91870,12
139081,12
9102,22
129557,12
49194,8
105036,12
221408,12
248634,12
245762,8
83615,12
77727,4
58597,12
231234,12
104471,4
115704,12
190466,12
26548,12
55933,8
239723,12
35620,12
215266,12
119241,12
117491,12
42537,12
121637,12
157301,4
19692,12
72957,34
130994,12
38313,12
76885,12
181159,12
235532,34
259022,6
86894,52
131070,55
190682,12
237296,21
1499,12
54122,14
57764,12
1983,12
95685,12
232083,34
194954,12
251771,12
95268,12
224116,12
24128,14
21073,14
156042,14
152184,12
151136,12
75216,6
3909,14
21293,12
257268,62
18480,52
249044,12
127154,14
56298,12
214743,4
95517,12
41639,12
70533,12
71366,61
165869,12
210487,14
103778,11
125276,14
32723,14
171823,44
54298,61
254780,55
144216,12
153710,34
21257,6
131370,12
150569,12
193019,12
237163,12
159076,12
229834,14
247053,12
176782,14
209981,12
20631,52
194673,14
24099,12
176379,16
53898,12
161213,12
33178,61
74046,12
155795,14
178398,12
113766,12
29043,12
40016,8
204910,34
251782,12
175228,12
31041,12
28540,12
186054,12
10767,4
52310,46
157373,12
44663,12
153089,12
145488,12
35425,4
67411,12
184226,14
158069,12
260483,12
219156,4
258587,12
142941,8
38250,4
220229,12
100521,12
216060,12
109031,12
93219,12
223768,12
98671,12
137054,12
129885,12
57959,12
71249,12
130901,12
114395,12
33984,14
127552,52
119353,9
198564,12
257723,12
2097,12
230929,4
8030,12
23206,11
194366,12
244783,4
3721,14
126569,12
47176,12
85039,12
16714,8
75899,12
149873,12
215816,12
63862,12
33704,12
69664,12
125816,6
254674,12
183379,14
53115,12
174519,12
212968,18
569,12
109607,12
126894,12
126270,14
258540,12
55320,21
199808,14
224724,12
138417,14
199632,12
54608,14
125364,34
43555,43
165222,12
201690,34
101045,12
137314,12
236754,12
220869,4
189564,12
170028,12
109095,12
23281,4
108307,12
223246,12
221634,12
248863,8
40679,14
237977,54
181732,12
66946,12
82958,12
113313,12
47280,12
123030,52
116542,12
49714,12
227115,12
246686,14
88069,12
220656,12
32765,18
23952,52
235190,4
120328,34
174005,34
97191,12
80576,12
137535,12
229244,12
177608,18
244682,12
150372,12
4264,6
201418,12
237967,12
255193,12
158260,12
39910,14
150078,12
27250,12
88738,12
190003,12
145064,12
161463,34
164283,12
238341,12
172770,12
118145,12
39480,12
254603,12
152300,12
44816,4
24324,46
80194,12
89139,12
71294,12
36598,12
60698,4
75477,12
131565,12
20842,12
220099,12
13796,12
123354,12
65365,12
229518,12
33261,6
177998,12
141054,8
91521,12
181438,12
64114,14
56707,16
50459,12
26117,8
171454,12
78025,12
54591,12
223332,12
210369,12
100600,14
19909,12
258941,52
153747,12
54909,34
220426,12
118821,12
80875,12
111320,12
188669,12
150237,52
254226,14
79740,14
172160,12
7523,12
118106,12
72005,12
79806,14
31807,12
253239,11
2699,12
58607,12
243859,12
24843,18
188234,34
256724,12
63740,12
51912,12
180089,12
153392,12
126523,12
200126,4
99356,12
65833,12
143105,12
29382,12
226097,12
95810,12
7228,12
135902,8
4406,34
227727,12
136818,12
215245,11
67606,8
127243,12
191193,12
227139,12
47664,12
113878,12
203680,12
171910,12
138435,34
160339,34
196408,12
172584,12
88526,12
161605,12
154100,12
243656,12
41955,12
203972,12
132023,12
136199,12
169950,12
124458,12
91840,12
199984,12
258522,12
61837,12
45279,12
200118,12
81657,12
247545,12
76374,12
91800,12
176943,12
169858,4
156563,34
138654,12
184177,12
47315,12
56838,12
148705,12
128805,12
216559,12
85336,12
36829,12
119454,12
70884,12
241687,12
117102,12
208809,14
148764,12
173267,34
203403,4
110593,34
242531,12
215765,12
231332,12
143356,12
165787,12
178997,12
118934,12
102165,12
177894,12
30981,12
226897,34
189662,6
221818,12
223575,12
136521,12
108621,11
128926,12
43503,12
254792,12
76062,12
181563,12
60458,12
6220,67
44133,12
16736,12
34401,12
204682,12
52618,12
8577,46
192522,12
138696,12
91583,12
120424,12
254588,12
195497,12
21078,12
148066,12
241126,12
28824,12
47180,12
19535,4
231173,12
103718,9
232812,12
94366,12
152475,12
99225,11
16859,12
109831,12
241592,12
150206,12
154120,12
229625,12
146896,12
92685,12
214781,12
106530,12
237104,12
140684,12
185136,8
65614,12
92661,34
91279,12
30269,12
2556,12
178952,12
233838,12
27634,61
42544,12
43126,12
255501,12
96428,12
25524,12
154135,12
183459,61
17385,20
39753,12
83608,12
167281,12
139446,12
5884,12
204770,34
112719,12
136538,26
244015,12
9046,12
188664,77
145933,12
165131,34
61857,12
202235,12
213422,12
61091,12
113155,12
179202,12
40226,12
19814,12
202445,34
24848,26
84453,14
150750,12
166157,12
205836,12
164523,12
183131,12
222241,34
112799,12
216210,26
53489,12
198601,26
22905,34
229628,12
251425,12
43057,14
122442,4
160321,12
188758,26
246,3
32459,12
213013,34
70196,12
233974,12
4053,14
221230,14
173762,37
246347,34
58753,14
63076,12
173718,4
173158,26
254713,12
124014,12
186470,4
155230,12
256202,12
93225,12
242826,11
199251,12
94521,4
108585,12
10346,12
123549,14
117871,8
115110,12
74448,14
163276,11
73041,14
235343,12
42234,6
32610,12
187494,11
215841,0
211232,12
29167,12
114809,64
51818,12
228920,12
205208,12
65176,52
152810,12
60597,46
175337,12
178474,12
72683,9
8004,12
85347,12
147101,12
126557,52
238,12
243490,12
101426,34
259368,34
214224,12
122316,12
217041,12
60082,12
209779,12
17494,12
175917,12
17608,12
233985,14
39103,11
123557,12
172524,12
43936,4
8333,12
6357,12
202412,12
61928,12
1725,12
198767,12
119465,12
125575,34
255380,11
146771,4
149222,12
165693,12
156163,12
237667,4
134517,12
184029,12
52648,4
75667,12
193960,12
200049,34
159333,14
193956,14
213214,14
4062,34
34183,12
75403,14
129212,12
26112,6
250500,12
40300,34
25363,12
49970,32
64889,14
92060,8
94253,4
56893,12
99130,4
19748,4
170368,12
44727,14
46352,34
12103,12
154374,12
59515,12
158299,12
95078,12
44728,12
15360,12
58587,12
154283,34
230786,12
163486,12
112505,12
57949,74
192176,12
214686,4
20634,12
189377,12
78169,12
259893,12
104041,12
128541,12
197865,34
110572,12
247535,12
250275,41
18579,18
254232,12
204600,12
54284,12
232776,12
49886,12
65731,12
241382,12
229903,12
141630,12
150527,14
229220,12
203208,34
94033,12
17650,12
172921,12
223809,12
123892,12
24466,12
31780,12
168068,12
183702,46
208314,12
75075,12
163460,34
10342,20
62693,12
237866,14
133539,12
145242,8
52453,12
87606,12
125932,11
146866,12
171783,12
221386,12
142846,12
121524,12
233177,14
242040,12
44564,21
236856,14
126578,12
44054,26
78039,14
193497,20
98909,12
110452,70
90365,14
39033,12
248093,12
33028,14
207202,14
84400,14
105833,12
144555,52
257655,12
213924,34
104719,4
118921,4
131368,12
128688,12
19697,12
130389,12
12166,12
109341,12
92608,12
120531,14
91394,12
225162,9
70562,12
239480,12
243313,8
83994,12
13949,4
41358,34
146883,12
27678,34
35711,12
197094,12
33287,12
243387,14
138012,47
174154,12
133916,12
59132,12
40078,12
201957,8
117602,39
59639,12
15410,12
187592,12
64639,12
239119,12
37338,12
117712,12
54160,4
105384,12
208716,12
35056,12
123102,34
71048,12
200326,12
162292,34
148695,12
185805,12
186686,11
218932,9
137158,12
109384,8
128810,12
242350,11
96971,12
190932,12
99426,12
154772,12
69125,4
214109,12
103814,12
122514,12
163049,12
223195,12
64646,12
49581,12
220371,12
155899,14
59813,11
110286,34
166200,12
164389,12
36241,8
221697,8
26126,8
121332,12
255643,67
68541,12
226350,12
130707,12
187128,12
9138,12
74469,12
80918,12
224414,4
169053,8
233766,12
90351,12
113609,11
134622,12
199083,12
84454,12
37531,4
169988,4
34363,12
179713,14
65999,12
144914,34
37617,12
41881,4
107350,52
187828,12
120020,12
93838,12
99797,8
214626,12
234109,12
190138,12
34061,12
120161,76
21461,12
128271,8
46443,12
44949,12
190120,12
70241,12
39007,12
70010,12
172824,12
115523,12
31294,6
246657,12
99044,12
49914,4
217513,12
81990,8
88024,12
53862,12
252163,12
106818,12
163009,12
36966,12
144022,12
56301,34
67572,12
38215,12
97160,12
83050,4
78201,4
62708,12
117665,12
255497,12
195626,12
79814,42
240549,12
186067,12
146754,34
86408,12
23000,12
197849,12
121996,12
37747,61
165805,12
219505,12
136104,12
159568,34
168930,12
107510,12
232562,12
32169,12
26374,12
152549,12
206596,12
109650,12
170394,12
117620,12
161827,12
120283,12
87860,12
118372,12
250929,34
8652,12
8613,12
82202,12
117303,12
226308,12
34255,12
144133,12
154378,8
19469,12
103389,12
214274,12
14698,12
183358,12
125416,12
201594,12
192714,4
127840,12
25530,12
121956,12
231094,12
3198,12
49261,12
254322,34
11439,11
78472,34
28096,4
235975,18
51632,12
181250,4
174160,12
171983,12
93187,12
149374,12
121362,12
219219,12
15302,12
204652,34
186829,22
85771,34
251808,21
81033,12
69842,52
43613,12
259527,14
208296,12
31046,34
233268,26
122517,18
63825,12
214162,12
57475,12
183413,14
39580,12
97520,34
67921,12
193710,12
67786,14
191324,12
46619,14
19823,34
152773,12
38774,12
150298,4
203693,12
185372,12
156639,8
138962,4
31751,12
101165,12
162678,12
2012,14
152718,12
162252,12
257167,14
60069,14
31586,12
62920,12
180572,14
205061,46
142547,12
125750,12
241323,11
82891,12
213978,6
225177,14
47640,12
183514,12
89784,12
31835,8
56761,14
44721,14
53745,12
195335,12
124097,8
121675,52
205890,12
30221,34
197832,4
79026,12
36128,12
249767,12
120327,12
72526,12
88881,12
84773,12
155654,34
120097,12
87867,12
86443,6
77260,52
26860,12
99313,52
217030,12
42160,12
170812,12
180266,34
249356,12
186972,14
116709,12
14727,12
41341,12
65413,34
225484,12
26438,14
176628,12
113761,12
227654,12
236461,12
6175,12
253413,8
100879,53
246979,12
232197,12
47434,20
61585,12
189966,14
217967,14
151003,12
61351,14
156460,14
121006,14
250912,34
40638,9
18678,14
115142,11
19529,14
3944,5
68119,12
83587,12
122419,12
60716,12
179315,12
172429,12
28093,14
4666,12
191812,12
16020,12
216264,12
115475,4
139641,12
194994,14
84905,12
9573,12
158204,12
146496,12
20895,12
233677,3
9870,12
212900,12
258716,61
21183,12
10673,14
125465,12
196889,67
258458,12
124482,34
130140,14
187773,12
38709,12
229068,12
197178,6
27147,12
258098,34
22094,12
210993,4
42485,34
150824,34
249948,34
185937,12
21084,12
85045,12
240725,34
66598,52
44432,4
23048,12
10149,12
172479,12
230051,34
81170,14
89422,12
78986,14
96629,52
74744,12
126886,12
27254,12
671,38
22799,12
177184,4
252109,12
40094,26
251890,14
217983,12
25763,14
178637,12
16822,16
111393,12
76666,12
128529,12
109555,4
126170,14
80859,12
156339,12
163266,12
234376,12
49152,12
246963,26
97957,12
246278,14
190923,34
237272,12
154511,12
146100,14
251462,8
251532,12
236957,12
15393,12
65205,12
71222,38
34730,12
15133,16
202667,12
8251,11
140905,12
17199,16
146810,12
73550,12
64406,12
248791,12
17528,12
224258,12
210592,6
79071,6
11521,12
24398,12
37902,52
129150,12
164545,12
41569,12
196319,12
32819,14
89861,14
165201,12
36320,12
194767,12
255806,12
164176,34
89539,12
218799,12
165103,68
151414,12
71589,12
216835,12
52119,8
53270,12
19545,12
119244,12
142383,12
260154,12
9579,12
134952,34
161073,12
75402,12
170821,12
60576,12
255378,34
252218,12
66934,12
187052,12
155463,12
123485,12
34559,12
69309,12
227301,12
251299,12
160370,12
152017,12
157168,12
724,12
141975,12
36489,22
95560,12
64875,12
186156,12
191232,12
256506,12
39415,12
151899,12
226766,12
132254,12
26912,12
236851,14
121488,12
128895,12
129692,12
60720,12
49549,48
244128,12
46720,8
22289,12
168262,4
126651,12
238294,12
117533,12
197850,12
152823,12
198715,12
151826,12
116772,12
58538,12
16666,12
8593,12
17780,12
173333,12
83300,12
14625,12
133863,12
182785,12
119019,34
197652,12
109558,34
219987,12
198491,12
80801,12
45418,12
179997,12
153327,12
132186,12
79193,12
253768,12
212857,12
157413,12
183219,12
154619,12
59289,76
131882,12
187122,12
93040,12
156282,12
224755,12
55854,12
132676,12
11740,12
70378,12
247383,12
175964,12
247324,12
53763,12
117152,12
232378,4
29101,12
22578,12
194118,12
138774,14
217426,12
41306,12
39040,12
28611,12
77159,12
174583,12
76234,12
222172,12
175763,12
130620,12
93560,12
214094,4
12779,12
228890,18
185791,57
227984,12
154194,12
156998,8
249680,12
221143,12
209657,12
187782,12
51813,12
209922,12
161295,12
151551,12
14774,12
217804,12
138711,12
222904,12
77538,12
240894,12
111968,12
46601,12
135618,34
13258,12
94205,12
69339,34
21407,12
9691,12
229593,4
201206,12
74066,12
111699,12
24643,12
194092,34
14732,12
172832,12
182361,12
232672,12
169465,12
252973,4
258129,11
109020,12
225238,12
81485,12
218858,12
125754,12
21512,18
163893,71
179720,14
133763,12
183464,8
107884,12
221936,4
103739,12
80555,12
165224,26
94724,11
142555,12
78837,12
134906,12
134942,14
242413,12
170888,67
146783,12
27671,12
58870,12
167046,12
75563,14
28443,4
225387,12
218170,12
64034,4
130501,14
67844,12
163014,12
122020,14
71735,12
176925,52
71513,12
242724,12
155976,14
251837,9
169649,22
188459,11
67509,4
62201,12
136708,12
162402,52
202352,12
256844,34
152965,12
20622,12
97247,8
86308,12
10986,12
154563,12
156068,12
125414,12
27406,12
74328,12
30333,4
198472,34
218637,34
152377,14
32496,12
130669,12
111800,12
212819,12
97840,12
170074,12
240324,12
228176,4
96547,12
249081,4
233178,12
191336,12
240204,12
40506,12
173190,34
243395,12
25082,26
14267,12
5451,53
235145,12
74958,12
195663,12
62483,12
37920,12
193945,52
250622,12
30957,4
223303,12
51464,12
15661,34
244509,12
43541,12
207647,12
74402,12
86538,12
157023,12
145414,12
249275,34
94848,14
187600,4
140396,14
77154,14
188498,34
96769,12
254124,12
1853,14
154819,14
197585,12
205136,12
75434,12
101790,12
252835,12
248311,12
235044,12
67592,12
169611,12
188056,12
50233,12
85965,12
928,12
222218,12
240423,8
126754,12
34792,12
127039,34
165661,12
39018,12
50073,12
177621,12
73398,12
144165,12
234886,12
94781,12
171919,34
70817,6
86095,14
10503,14
97973,12
23689,39
88472,12
136879,12
20434,12
2276,12
40189,34
124946,12
120065,26
2880,12
192429,34
28120,12
67567,12
121666,12
38078,4
231730,12
130472,12
101838,12
12326,12
121319,12
137439,12
180722,62
124059,12
168444,12
36727,12
70146,12
105912,12
229486,12
258054,12
255189,12
143952,12
251381,42
20804,18
220784,34
108514,12
244860,14
129938,14
145063,14
97292,12
49504,14
184394,18
46649,12
201790,22
106669,12
37621,21
156431,61
14463,62
127437,14
113434,12
87100,12
149443,12
77257,12
237344,14
12742,12
206479,12
64731,34
207752,12
11798,12
173255,12
120005,12
128649,12
72401,14
140150,14
10169,12
49528,12
155050,18
135721,12
42859,34
76978,14
162437,12
12307,12
183929,14
248768,12
155607,12
33015,12
172979,12
34261,12
44115,4
132668,12
90963,12
155166,12
137793,12
35152,12
69172,12
208344,12
10746,12
213327,12
257548,12
168438,12
142566,34
35642,12
106536,12
96041,12
225481,12
121526,12
227839,12
16777,12
2165,12
43379,12
7186,12
132012,4
84998,12
155197,12
62486,12
125973,12
118671,12
75286,12
121147,4
92960,12
228237,14
195975,12
233329,12
149347,12
18327,12
108068,12
168159,12
90912,12
134504,4
170776,12
116771,6
188646,12
27579,34
1415,12
215980,12
212862,12
24167,12
178447,12
212387,12
138640,12
1312,12
193887,12
220239,12
42735,12
154095,14
88759,4
33668,12
100742,45
202109,4
192206,12
236739,12
79946,12
137844,12
184557,12
80404,12
138690,12
212763,12
75116,12
26120,12
167407,12
3017,12
175227,12
166513,12
171704,12
229393,12
156677,12
138458,12
65253,12
6840,12
232680,12
96688,12
51262,12
216170,12
71944,12
1768,12
214697,12
22859,12
79890,12
207394,12
256800,12
133170,67
95884,12
179171,12
124610,12
106471,4
165303,12
86657,12
129193,12
71515,12
58453,12
206907,12
86913,12
81575,12
122633,12
35962,12
219781,12
65532,12
250312,12
110460,12
134970,12
200799,52
59173,12
125693,12
59407,12
20883,12
14033,12
194965,12
225398,4
82087,12
228098,12
109169,12
77716,12
138715,12
64919,12
61748,12
75764,12
26310,12
91654,12
136546,12
134796,12
214767,12
219400,12
92313,12
159802,12
12646,12
258352,12
247972,34
107096,18
141593,12
220993,12
59070,12
96707,12
99568,14
213226,12
39284,4
49608,12
12740,12
244079,11
160166,8
26043,12
240231,12
181512,12
173248,12
14171,12
110787,12
207261,12
134276,12
172152,14
21235,4
72119,52
112372,12
87454,12
219862,4
94067,55
66499,12
59608,12
241483,12
241175,12
91010,12
34134,12
203745,11
72360,12
60129,34
47703,4
215515,12
68982,12
135335,34
46705,14
67525,34
63217,12
205796,12
208280,12
107021,12
219350,12
72908,34
118047,34
9343,14
14316,14
72444,12
91327,12
50530,12
140735,34
38335,12
234419,12
254096,12
216196,12
79547,12
251935,14
140371,12
13532,12
28616,12
142360,12
9993,12
51734,12
168697,12
97417,12
190745,12
248322,4
242594,34
225215,12
122892,14
50350,9
179757,12
163015,12
59398,12
34628,61
216608,14
22138,12
168149,55
128505,12
248697,34
110590,14
125319,12
164536,64
225505,6
243804,14
41418,12
74370,12
120266,14
66195,12
137823,12
167029,12
30797,12
130796,11
31890,47
111311,8
64587,12
57676,12
82661,14
17733,12
70103,12
21663,12
208298,62
165952,12
108476,12
164634,16
127617,12
226407,12
18181,14
30236,12
159095,12
170762,12
220696,12
222942,12
233958,12
244671,61
133029,34
243233,12
113290,12
196455,12
33020,12
59146,12
21955,34
109368,12
146809,12
91213,12
134413,12
256806,12
164624,12
184838,12
47007,12
209940,12
6371,12
163306,8
197571,12
41294,12
231190,12
193654,12
65094,12
176418,26
178841,12
171737,34
252970,52
118763,34
191281,12
85464,12
218554,8
158315,12
118473,14
35347,12
75964,8
148633,12
43987,12
210622,12
158583,12
215702,12
204937,11
192518,34
254940,12
111278,12
63227,12
234310,12
89156,12
165754,12
178269,14
256020,34
215900,12
163329,12
97869,12
89652,12
221560,12
231547,12
161809,12
51077,12
226504,12
18335,12
5418,14
258648,12
94254,12
54165,12
125313,12
103457,46
209821,12
226206,12
103372,12
214695,14
69812,12
35651,14
207769,12
212753,14
194972,12
235435,12
118816,12
197463,14
241479,12
45019,12
70807,12
1084,12
168106,12
138918,12
76472,12
123730,12
101055,8
182131,12
135112,12
227293,12
36632,12
174735,12
245481,12
252693,12
255411,12
224302,12
214860,12
113739,12
116607,12
116164,34
254923,12
173581,12
42111,46
253978,10
56492,4
55171,14
125326,12
238768,12
102971,12
251467,12
168151,4
10737,12
95224,12
99122,12
107575,12
76322,12
27316,14
131403,14
230083,12
62650,12
210064,12
259497,12
111062,12
222007,12
144699,18
183344,12
85978,12
15472,34
27288,12
85573,34
18347,12
116407,11
38369,14
3739,18
178466,12
218813,12
85292,52
54527,12
234563,4
142032,8
12970,79
33366,8
70122,4
115266,52
109497,12
146018,12
154341,14
251937,6
110853,14
239635,55
9285,12
211373,12
257944,52
130138,12
209262,12
221876,14
56248,14
172750,12
44533,12
78075,12
199621,4
88321,4
229343,12
35346,34
74850,46
239244,34
152977,12
26197,12
126002,12
107546,12
234853,12
75117,12
199985,12
111344,12
85979,12
116210,12
34803,12
138420,12
16423,12
135388,12
22819,12
57415,12
50153,12
153927,6
196419,34
95212,12
249692,12
234718,34
181049,12
25570,12
212713,12
85603,12
96648,4
163753,12
3804,12
141358,12
156977,12
181124,4
239557,12
167055,12
80019,12
175107,12
156786,20
252488,12
104887,12
211690,12
165753,12
72116,4
147130,12
260166,12
130512,12
186843,12
187247,12
40044,12
67287,12
125721,12
174373,12
147481,12
102579,7
20959,12
68085,12
38358,12
89124,12
188527,12
132298,12
225195,12
141227,4
223368,12
180282,6
158231,12
247058,12
502,4
176933,12
62661,12
255617,12
25676,12
135147,12
200756,12
146459,12
258678,12
184792,12
83189,12
30811,12
255032,12
227486,12
12559,12
109142,12
53888,12
204086,12
48840,12
208322,12
232673,4
155532,12
38647,12
196838,12
202081,12
120943,12
144593,34
152678,4
135648,12
156831,12
32566,34
104628,4
21267,12
136533,22
49962,12
24402,12
238540,12
94407,12
178624,12
138846,12
99972,12
4755,12
52756,34
123527,12
120101,11
21958,12
226815,12
11644,11
229911,12
200915,12
244063,12
205701,12
186711,12
171207,12
35020,12
94346,12
242503,12
246338,12
692,12
50425,12
165315,12
211737,12
119431,12
259329,12
23299,12
96263,12
257323,14
75749,12
132256,12
181791,12
50463,12
66669,12
3116,12
25549,12
97359,12
200427,12
38008,12
20013,12
35889,12
159724,12
88838,12
111304,12
207775,12
222284,12
64356,12
183606,12
8359,12
90610,12
193030,12
2899,12
80542,12
165009,32
36926,12
35189,12
219656,12
52540,6
230395,12
205191,11
20970,12
114988,12
179635,12
255567,4
163554,12
228027,12
175628,12
135307,12
33526,12
9361,12
145744,12
140690,12
120927,12
200566,12
247718,14
107664,55
227354,12
172687,12
200001,12
192599,12
244489,52
64051,12
255301,14
189441,4
100829,12
153896,47
196399,4
72283,67
92710,46
171355,8
82430,12
211554,11
69458,47
186033,12
63701,12
131547,12
25664,12
186102,12
164207,12
15880,12
247544,12
200278,12
179247,12
124627,12
87739,22
148088,12
94005,12
17897,55
106698,12
48192,12
234509,12
5734,34
8650,3
99,55
49615,52
188119,26
97005,4
6025,12
106449,12
218683,12
183639,34
153998,12
180239,12
112420,12
190157,4
250407,12
238546,12
229985,12
253026,12
37497,12
53906,52
5317,14
223259,12
107979,34
89688,12
185591,47
118843,12
151243,12
26537,61
201903,18
143846,12
189989,12
243218,12
172155,12
6349,12
209163,12
248199,12
260145,12
81771,12
45511,12
152285,12
146383,4
74467,8
68416,14
173665,14
150437,12
59838,12
236462,14
131714,34
246340,23
68497,12
32080,12
125792,4
190676,12
81912,12
143447,4
98865,12
195498,12
63452,4
255896,12
233012,12
71356,4
100617,34
194185,12
220708,12
161153,12
103177,12
28558,12
187074,12
29970,0
236079,12
259323,12
113309,34
7133,26
256123,14
237080,14
224917,12
249557,12
182921,12
12997,12
13247,12
197084,12
239659,34
6698,12
66913,34
98759,34
10943,12
240613,14
110138,12
207801,12
190314,12
166608,12
109040,12
56321,12
117682,76
249224,12
217225,4
169412,12
45834,12
80606,12
78517,12
144754,12
130188,12
91550,12
187985,12
137668,12
179121,12
105405,14
53767,34
119982,12
6985,12
24018,34
56586,12
117588,4
97104,14
41800,12
56690,12
130587,12
248087,34
5563,12
244502,14
6810,14
29072,12
240068,12
199030,11
128812,12
37779,12
233569,14
109026,12
160159,14
235249,14
170241,12
217309,12
119528,12
116809,14
67439,12
143724,12
15270,34
45927,12
204782,12
108876,52
27778,34
107400,14
35694,12
211166,4
29195,12
52333,11
59607,12
180,46
172879,12
170258,12
142583,8
13321,12
103785,12
185522,12
202517,14
253519,14
245913,12
37041,12
82045,14
147312,12
213080,12
209426,12
149209,52
79979,12
221045,12
214706,4
155617,12
172243,12
63000,12
172384,4
55040,12
158424,12
166477,12
151433,12
80101,12
232339,4
64020,12
260081,8
158165,8
135914,12
32660,14
52945,12
140697,12
6632,12
217842,12
83094,12
256287,12
55391,12
43479,12
223237,12
72910,12
106589,12
148506,12
59310,34
146580,76
156197,12
181687,12
99720,6
179527,4
48697,12
77555,12
106465,12
170255,12
247901,12
156490,12
73323,14
33118,12
69549,12
234433,4
185248,12
73793,4
236046,12
123068,12
155875,12
87508,12
189205,4
132408,8
193698,12
73552,12
139613,14
241132,4
142874,12
42221,12
75118,12
124502,12
55411,12
151675,12
149973,12
152333,12
176893,8
72540,8
143571,12
86769,12
93109,12
105702,12
81118,12
134364,12
43528,12
203408,12
69638,14
217101,12
198354,12
75360,12
136789,4
191963,12
114263,12
123981,12
134715,12
128684,12
112419,12
149730,12
144449,12
161114,12
685,12
227777,12
42686,12
79440,34
116080,12
108520,12
213416,12
139686,12
69720,12
134478,12
224291,12
44240,4
233864,12
9909,16
183847,12
222854,12
152859,12
79090,9
248318,12
15116,34
12293,12
129812,12
92069,12
115705,12
191536,12
210996,12
204623,4
105645,4
77539,12
14948,12
73909,12
178142,12
22239,12
